A11MNKGD2VLZOB  |  D. Levy  |  _  |  _  |  62%  |  (428 of 690)  |  
A250M88M3P5783  |  HL  |  Global Trotter  |  _  |  83%  |  (924 of 1,119)  |  
AHJUJ685RLSP6  |  Kenaveco  |  Colorado  |  Reviewer ranking: #263,862  |  46%  |  (58 of 127)  |  
A18053HA5VC8GO  |  xxcometxx21  |  Lancaster, PA United States  |  Reviewer ranking: #27,747,514  |  77%  |  (36 of 47)  |  
A3V12DDNODEQJ0  |  Peter Bonastia  |  Clifton, NJ  |  Reviewer ranking: #26,716,152  |  78%  |  (7 of 9)  |  
A19GBLGZP7VIG5  |  Rachael Graham  |  PA, USA  |  Reviewer ranking: #27,899,159  |  25%  |  (3 of 12)  |  
A1DQHS7MOVYYYA  |  H.F.  |  _  |  _  |  89%  |  (5,674 of 6,380)  |  
A33J5IEX2TL913  |  Sarah  |  _  |  Reviewer ranking: #16,808,381  |  100%  |  (6 of 6)  |  
A2QIZWM1HKTPP  |  Cristian E Arias  |  Shoreview, MN U.S.A.  |  Reviewer ranking: #5,257,503  |  43%  |  (6 of 14)  |  
A2A1JIUOZJKWR  |  S. A. W.  |  _  |  _  |  77%  |  (1,409 of 1,828)  |  
A32LEV2JMBTSCJ  |  K. Iliev  |  Turkey  |  Reviewer ranking: #20,755,103  |  71%  |  (41 of 58)  |  
A1R50Z8NIQPJXX  |  James A. Antonaglia  |  Chicago, IL USA  |  Reviewer ranking: #27,094,199  |  67%  |  (2 of 3)  |  
ARL3I77ZYFOMM  |  L. McClellan  |  _  |  Reviewer ranking: #5,682,695  |  78%  |  (18 of 23)  |  
A5R1YGHWL2FP1  |  LON  |  USA  |  Reviewer ranking: #28,645,842  |  73%  |  (8 of 11)  |  
A37GPFVYJBCS2V  |  Pamela S. Pfaff  |  Bradenton, FL  |  Reviewer ranking: #25,835,230  |  43%  |  (3 of 7)  |  
A16U9ER3DVG87V  |  Lee Paul  |  _  |  Reviewer ranking: #17,079,236  |  23%  |  (3 of 13)  |  
AY91AWV5AATO4  |  bjsbabies  |  _  |  Reviewer ranking: #24,553,697  |  33%  |  (1 of 3)  |  
ASZ7G9FNZYDPX  |  Jared Chenoweth  |  Great Falls,  MT  |  Reviewer ranking: #30,138,440  |  35%  |  (44 of 124)  |  
ABD2SWTJI57AB  |  Blenda Bewley  |  Burton MI  |  Reviewer ranking: #22,010,126  |  79%  |  (15 of 19)  |  
A19XBT24QGNO00  |  Jlynn123  |  _  |  Reviewer ranking: #30,224,504  |  5%  |  (11 of 208)  |  
ACHFNSBHUDJIX  |  Joshua A. Tenpenny  |  Central Massachusetts  |  Reviewer ranking: #5,357,989  |  90%  |  (56 of 62)  |  
A1AKFJ3Q8LIZUV  |  rwp  |  _  |  Reviewer ranking: #628,826  |  61%  |  (68 of 111)  |  
A3EOYN87MMNHL1  |  Phoebe Stogstill  |  by the shores of Gitchee Gumee  |  _  |  91%  |  (274 of 300)  |  
A1T6TF890BA8WW  |  P. Harry  |  Phoenix  |  Reviewer ranking: #1,065,464  |  59%  |  (26 of 44)  |  
A3EUNFTM1MWEC  |  Simply Stace'  |  Southeast Alaska  |  Reviewer ranking: #2,353,056  |  80%  |  (8 of 10)  |  
AVUBO1W7EV0WJ  |  Ariella Vaccarino creator of  Voice Lessons To Go  v.1 &amp;2  |  _  |  Reviewer ranking: #17,255,133  |  60%  |  (306 of 514)  |  
A1Y3K62XKQDAQW  |  C. M. Rowell  |  Newbury Park, CA USA  |  Reviewer ranking: #1,261,386  |  84%  |  (32 of 38)  |  
A1O86KF31UDMIP  |  mmdonuts24  |  Hot Azz, Arizona  |  Reviewer ranking: #1,555,590  |  87%  |  (77 of 89)  |  
A1DI9VDEWWMJW1  |  Mike brooker  |  Chicago!  |  Reviewer ranking: #28,233,532  |  94%  |  (44 of 47)  |  
ACX0SBPN7YVUR  |  Jon  |  York,PA  |  Reviewer ranking: #28,645,959  |  38%  |  (3 of 8)  |  
A3QWK2LOBWKFQN  |  L. Schumacher  |  Cali  |  Reviewer ranking: #9,389,319  |  75%  |  (3 of 4)  |  
A2PMVX1GYQFRU6  |  J. W. Austin  |  _  |  Reviewer ranking: #1,666,085  |  100%  |  (2 of 2)  |  
A47A2OWBCB24  |  Luciano Mauro Decusati  |  porto alegre, RS Brazil  |  Reviewer ranking: #1,362,068  |  90%  |  (131 of 146)  |  
A35U66WCZPE5NZ  |  Kalibar  |  South Amboy, NJ United States  |  Reviewer ranking: #8,034,986  |  67%  |  (2 of 3)  |  
AFNT6BFL4POJ7  |  Liger-blood  |  _  |  Reviewer ranking: #29,691,282  |  43%  |  (23 of 54)  |  
A1RT8HO77VN0LG  |  Tyler J. Maher  |  Albuquerque, NM  |  Reviewer ranking: #8,531,045  |  33%  |  (2 of 6)  |  
A36V1KBY2STEH5  |  Alan Richardson  |  _  |  Reviewer ranking: #16,101,032  |  50%  |  (1 of 2)  |  
AXGL9VLN1W798  |  cij  |  U.S.A  |  Reviewer ranking: #9,333,751  |  79%  |  (183 of 233)  |  
A7BH67M96Y7GJ  |  Jennifer Nordyke  |  _  |  Reviewer ranking: #25,214,629  |  _  |  _  |  
A18XU4O2FVVE9E  |  Phytoworker  |  Germantown, MD  |  Reviewer ranking: #4,211,012  |  65%  |  (11 of 17)  |  
A37G3N8S40YLNK  |  Steven P. Troy  |  Seattle Washington  |  _  |  70%  |  (148 of 211)  |  
A16J03684J3VYP  |  falmvtex  |  planet earth  |  Reviewer ranking: #1,615,829  |  69%  |  (20 of 29)  |  
A2SSJMPFZY3BOL  |  C. Norenberg  |  Great Falls, Montana United States  |  Reviewer ranking: #26,068,996  |  0%  |  (0 of 1)  |  
AQCJI9WXY2IGS  |  Jack Carter  |  Newcastle, London  |  Reviewer ranking: #28,455,525  |  50%  |  (1 of 2)  |  
A2M2Y4JXWNTGO3  |  Kevin W. Edwards  |  canada  |  Reviewer ranking: #3,034,437  |  64%  |  (34 of 53)  |  
A1SS0VD9SNYAA  |  Hanifah Emilia Harefa  |  indonesia  |  Reviewer ranking: #15,327,974  |  _  |  _  |  
AWZTPHA81PZDG  |  MalachiX  |  _  |  Reviewer ranking: #28,365,882  |  47%  |  (59 of 125)  |  
A3J61YTUS57ACI  |  JManInPhoenix  |  Phoenix, AZ  |  Reviewer ranking: #7,626,229  |  _  |  _  |  
A2OUBUNW6USEU7  |  Eric Aragoni  |  Los Angeles, CA USA  |  Reviewer ranking: #4,883,439  |  43%  |  (3 of 7)  |  
AIK23N6LJZO8Z  |  Waltie  |  Salt Lake City, UT  |  Reviewer ranking: #3,364,811  |  65%  |  (13 of 20)  |  
A1BJGACYLV8TGZ  |  Tubagal  |  _  |  Reviewer ranking: #2,602,377  |  67%  |  (4 of 6)  |  
A1JIMH6G7I228K  |  E. Caspari  |  St. Louis, MO United States  |  Reviewer ranking: #3,247,265  |  86%  |  (38 of 44)  |  
A1TYDHMMLBZQIV  |  Jason  |  NY  |  Reviewer ranking: #11,776,612  |  58%  |  (7 of 12)  |  
A758KEXPC1C6U  |  L. C. Coggin  |  Memphis, TN United States  |  Reviewer ranking: #8,977,481  |  100%  |  (8 of 8)  |  
A1DPEHOPP358FZ  |  Malleus Maleficarum  |  _  |  Reviewer ranking: #17,217,978  |  74%  |  (228 of 309)  |  
A621FPCWSSX6S  |  Patte dee Mckee  |  _  |  Reviewer ranking: #25,001,570  |  100%  |  (2 of 2)  |  
A221SC85RMUVSB  |  kg  |  _  |  Reviewer ranking: #3,506,678  |  100%  |  (6 of 6)  |  
A3J6ZKBPU8YTX8  |  Kate70  |  _  |  _  |  74%  |  (98 of 132)  |  
AO4ORI03SEC0A  |  Tina Maness  |  Burleson, TX  |  Reviewer ranking: #4,815,626  |  50%  |  (1 of 2)  |  
A364VIQ3KLAWVX  |  H. M Pyles  |  Chicago, IL United States  |  Reviewer ranking: #825,606  |  91%  |  (1,538 of 1,695)  |  
A60DHQEA2SYFR  |  hrhjuiet  |  Morgan Hill, CA USA  |  Reviewer ranking: #6,884,549  |  89%  |  (41 of 46)  |  
A2CZ5NT0E6VGGQ  |  Frankie Harris  |  Columbia, Mo USA  |  Reviewer ranking: #24,718,515  |  100%  |  (4 of 4)  |  
ANBQIWHO9JRFS  |  General Zombie  |  the West  |  Reviewer ranking: #181,301  |  72%  |  (3,860 of 5,327)  |  
A3BF406QD641VI  |  Stephen Spotswood  |  Plano, TX  |  Reviewer ranking: #23,920,196  |  39%  |  (54 of 137)  |  
A1TBJSEZ1L7SDR  |  M. Abrams  |  USA  |  Reviewer ranking: #30,239,619  |  44%  |  (128 of 289)  |  
A4XFOO76EOYPC  |  B ME  |  NZ  |  _  |  88%  |  (543 of 614)  |  
A3RB8208NL3YE9  |  Misfitz  |  NY  |  Reviewer ranking: #20,441,144  |  50%  |  (11 of 22)  |  
A2EDCKTCXYM5CB  |  Doc Savage  |  _  |  Reviewer ranking: #30,239,119  |  56%  |  (141 of 254)  |  
AXZYXJIEIKYHB  |  B. Wigginton  |  ri, usa  |  Reviewer ranking: #21,897,968  |  63%  |  (20 of 32)  |  
A1UYY731IWGZI5  |  &quot;Sam Yee&quot;  |  Washington, DC  |  Reviewer ranking: #11,909,443  |  67%  |  (2 of 3)  |  
A2MFN7ZEW0TNK1  |  Daniel  |  _  |  Reviewer ranking: #4,764,000  |  62%  |  (13 of 21)  |  
A3PHYUU2CFZKBN  |  FreezerBurned  |  Helena, MT  |  Reviewer ranking: #508,734  |  81%  |  (277 of 341)  |  
A1HVA58VUD8BLG  |  Tom Sawyer  |  Washington.D.C.  |  Reviewer ranking: #7,315,558  |  66%  |  (66 of 100)  |  
AR5SY32T76DBM  |  Hugo D. Hackenbush  |  Main Street, USA  |  _  |  85%  |  (3,225 of 3,800)  |  
A20FKTPWLTDSVM  |  Catleeya  |  Chapel Hill, NC USA  |  Reviewer ranking: #19,785,395  |  45%  |  (10 of 22)  |  
A22AUDG1G0QLZ7  |  Mohammad Z. Kahhaleh  |  Jordan  |  Reviewer ranking: #5,199,399  |  48%  |  (30 of 62)  |  
A3FJH9ZCNF32TE  |  Serendipme  |  Homemaker in Northern Michigan  |  Reviewer ranking: #1,033,383  |  82%  |  (27 of 33)  |  
A3IG9WGCIHPJ6X  |  ***  |  Northern VA  |  Reviewer ranking: #27,580,604  |  0%  |  (0 of 1)  |  
A2E4W12ZXKGERI  |  R. Steinvorth  |  Shanghai ,China  |  Reviewer ranking: #10,485,073  |  0%  |  (0 of 1)  |  
AYG1U47VFZ165  |  E. Lee Zimmerman  |  Author/Blogger/Reviewer in Earth  |  _  |  82%  |  (7,877 of 9,643)  |  
A29W3J5BG42GSC  |  Linda Walmer  |  Brazil south america  |  Reviewer ranking: #570,353  |  47%  |  (74 of 158)  |  
A1DVEJSXXI701E  |  T. Blaine  |  _  |  Reviewer ranking: #5,874,825  |  33%  |  (9 of 27)  |  
AILU0DK4T76NV  |  M. A. Valdes  |  _  |  Reviewer ranking: #2,843,850  |  87%  |  (85 of 98)  |  
A30WRTNRCO1X8S  |  Amazon Customer  |  PA  |  Reviewer ranking: #6,905,663  |  55%  |  (16 of 29)  |  
A34ENA7MUTZPCS  |  bashsa  |  NEW  YORK,  U. S .of A  |  Reviewer ranking: #28,955,052  |  40%  |  (2 of 5)  |  
AWIEKHFGX3PLJ  |  Sean Fruge  |  APO, AE United States  |  Reviewer ranking: #28,624,401  |  33%  |  (1 of 3)  |  
A339EG6BJHZRJ3  |  J  Nokleby  |  Benson, MN, USA  |  Reviewer ranking: #23,154,719  |  100%  |  (9 of 9)  |  
A378X9RSV40XXQ  |  Pauline W. Gruber  |  Downers Grove, IL USA  |  Reviewer ranking: #28,456,006  |  100%  |  (1 of 1)  |  
A25DJAZZKN75A9  |  Jason C. Nelson  |  los angeles,ca  |  Reviewer ranking: #16,483,766  |  65%  |  (110 of 168)  |  
A3KLSHOG70BTZ8  |  Fiona  |  USA  |  Reviewer ranking: #619,932  |  92%  |  (89 of 97)  |  
ABR07M997480C  |  A. Reyes  |  Spokane, WA USA  |  Reviewer ranking: #3,798,201  |  80%  |  (86 of 108)  |  
A6RAUU2UZM85S  |  Amanda  |  Minnesota  |  Reviewer ranking: #28,400,492  |  40%  |  (2 of 5)  |  
A3PXE8WURGM2YR  |  Dylan Staley  |  Spokane, WA USA  |  Reviewer ranking: #28,142,049  |  76%  |  (22 of 29)  |  
AD5X3XXUT46YJ  |  D. Acosta  |  666 Seventh Gate  |  Reviewer ranking: #25,200,187  |  73%  |  (8 of 11)  |  
A1ITWVZ18G8QNW  |  Msmrise  |  Los Angeles, CA USA  |  Reviewer ranking: #28,426,255  |  0%  |  (0 of 1)  |  
A17XL9B2YH57LU  |  Marco Polo &quot;Bruce&quot;  |  Brooklyn, New York  |  Reviewer ranking: #30,232,977  |  31%  |  (352 of 1,149)  |  
A3UK6XF38M32SK  |  alanSJ  |  _  |  Reviewer ranking: #218,552  |  79%  |  (73 of 92)  |  
A1RLPU1T6LORX1  |  Linda L. Cook  |  Helena, Mt. SA  |  Reviewer ranking: #24,519,506  |  100%  |  (1 of 1)  |  
A2XSO1DFT65XQ7  |  Cherry Scarmardo  |  Austin, TX  |  Reviewer ranking: #268,898  |  57%  |  (70 of 123)  |  
A156H74VSK3BRA  |  Vicki b  |  Monroe, WA, US  |  Reviewer ranking: #9,516,277  |  69%  |  (9 of 13)  |  
A2LYEY1AGH4UEH  |  scanpennett  |  Chicago, IL United States  |  _  |  82%  |  (408 of 499)  |  
A2CRUETJKX1WA5  |  absent_minded_prof  |  Massachusetts  |  Reviewer ranking: #7,392,545  |  91%  |  (2,533 of 2,779)  |  
A2SFR2UGXNNHLE  |  gabguz  |  Florida, USA  |  Reviewer ranking: #19,418,349  |  44%  |  (4 of 9)  |  
A1NBS2K33P74RD  |  Jon Vetnick  |  TEMPE, AZ, US  |  Reviewer ranking: #7,556,493  |  100%  |  (5 of 5)  |  
AGZG2O21M9AH5  |  Sage  |  Florida  |  Reviewer ranking: #27,464,532  |  31%  |  (5 of 16)  |  
ATHXVI41DUP95  |  Astronomy Student's Mom  |  _  |  Reviewer ranking: #9,697,832  |  60%  |  (3 of 5)  |  
A3OM576KXKOV2  |  Brandygurl  |  USA  |  Reviewer ranking: #1,271,738  |  71%  |  (70 of 98)  |  
AQIADPO5YCGPO  |  Siobhan  |  Petaluma, CA USA  |  Reviewer ranking: #211,782  |  93%  |  (26 of 28)  |  
A18M68DE1Y6W51  |  Wendy Kaplan  |  Houston  |  _  |  91%  |  (8,992 of 9,932)  |  
A1VMYDSKEZ7YPX  |  Marc Behrens  |  _  |  Reviewer ranking: #27,172,362  |  0%  |  (0 of 3)  |  
A131AFWJRJ59LM  |  MaryMaryMary  |  Anchorage  |  Reviewer ranking: #9,760,168  |  100%  |  (1 of 1)  |  
A1FJ4WAOIDPEF4  |  David J. Brown  |  _  |  Reviewer ranking: #137,773  |  76%  |  (1,207 of 1,586)  |  
A3IUDJ2T8NMYG5  |  Van Hamlin  |  Fort Lauderdale, FL  |  Reviewer ranking: #332,380  |  49%  |  (156 of 317)  |  
A1W9SRRKJMYG7V  |  P. McHale  |  Harrisburg, PA United States  |  Reviewer ranking: #29,092,437  |  52%  |  (16 of 31)  |  
A3FILOE6VDORL5  |  USA  |  USA  |  Reviewer ranking: #9,695,052  |  78%  |  (169 of 217)  |  
A2DGSWAKU0VB4P  |  Michael Clarkson  |  _  |  Reviewer ranking: #1,006,786  |  86%  |  (654 of 758)  |  
A3RZDB0L3KSFIJ  |  Amazon Customer  |  Amarillo, TX  |  Reviewer ranking: #2,970,376  |  93%  |  (84 of 90)  |  
A24UAG9VA3MHS5  |  sandy  |  fl  |  Reviewer ranking: #25,955,780  |  33%  |  (2 of 6)  |  
A1D81MQRYEBN0D  |  MsSSGSB  |  Bunkie, LA  |  Reviewer ranking: #26,862,998  |  27%  |  (21 of 77)  |  
A1BN79LEHLJ3E6  |  joan  |  _  |  Reviewer ranking: #2,064,959  |  75%  |  (64 of 85)  |  
A16S9Z6R8WA9JS  |  Scott Sloan  |  Vacaville, Ca.  |  Reviewer ranking: #257,440  |  80%  |  (401 of 504)  |  
A2MN9PRH54GL4J  |  nparkerz  |  _  |  Reviewer ranking: #17,012,599  |  29%  |  (2 of 7)  |  
A31IUNVIOW76GV  |  Fatmanupnorth  |  Up North.  |  Reviewer ranking: #27,363,734  |  86%  |  (6 of 7)  |  
A227FUZQORDD9K  |  William P. Dezynski  |  chicago, Illinois United States  |  Reviewer ranking: #29,363,165  |  13%  |  (17 of 134)  |  
A15YW8AE0YHP9R  |  henrycap  |  Chicago, IL USA  |  Reviewer ranking: #2,562,839  |  74%  |  (14 of 19)  |  
A18VF30YX62V1N  |  Low Blood Sugar  |  Minneapolis, MN USA  |  _  |  92%  |  (207 of 225)  |  
AHSQS23TG6HOM  |  The Postman Joseph  |  Oregon  |  Reviewer ranking: #15,512,734  |  0%  |  (0 of 1)  |  
A2FQB5EAJCMYVW  |  TV Guy  |  Palm Coast FL  |  _  |  83%  |  (222 of 268)  |  
A3B0OFKQFLF4SM  |  Ali B D  |  Indonesia  |  Reviewer ranking: #27,846,227  |  73%  |  (11 of 15)  |  
A3B3LRTHSJNVH7  |  Laura S. Limon  |  Chicago, IL  |  Reviewer ranking: #14,895,584  |  78%  |  (49 of 63)  |  
A31CFDLCFBINK8  |  Nels Larson  |  _  |  Reviewer ranking: #3,050,320  |  56%  |  (66 of 117)  |  
A1XBV5QT438O19  |  MarkC  |  _  |  Reviewer ranking: #18,622,178  |  _  |  _  |  
AMUO8Y6GX2X3Y  |  *Bling-Bling*  |  Lompoc, CA  |  Reviewer ranking: #1,264,945  |  56%  |  (61 of 108)  |  
A2LBIN4SRD4D4O  |  VanishingK  |  England  |  Reviewer ranking: #27,091,985  |  100%  |  (1 of 1)  |  
A2WDZH6FQL7HO8  |  JR Anderson  |  England  |  Reviewer ranking: #25,892,281  |  58%  |  (146 of 252)  |  
A2PKYYRY596GIA  |  J. Clark  |  Lakenheath, UK  |  Reviewer ranking: #2,320,008  |  81%  |  (34 of 42)  |  
A373QPJ6BYI103  |  S. K Roach  |  Georgia  |  Reviewer ranking: #27,300,259  |  71%  |  (102 of 143)  |  
A1KEWJYVRMW1GW  |  Stephanie Lee  |  _  |  Reviewer ranking: #29,182,724  |  11%  |  (4 of 35)  |  
A3S7JNQW9W0S1P  |  johnd  |  _  |  Reviewer ranking: #8,950,244  |  67%  |  (2 of 3)  |  
A1YECQERKM1HXH  |  IL Gimon  |  Caracas, Venezuela  |  Reviewer ranking: #4,248,088  |  71%  |  (5 of 7)  |  
A2UJ9ATK3LDDFE  |  Jill Lusher  |  _  |  Reviewer ranking: #5,688,741  |  _  |  _  |  
A2RE1I9PANCJWD  |  M. Addicott  |  cochrane, Alberta Canada  |  Reviewer ranking: #8,096,471  |  88%  |  (7 of 8)  |  
A2Y4Z7J6QPY1ZQ  |  John E. Holbrook  |  New Jersey, USA  |  Reviewer ranking: #581,351  |  68%  |  (15 of 22)  |  
AG35NEEFCMQVR  |  W Boudville  |  inventor in Terra, Sol 3  |  _  |  93%  |  (14,789 of 15,851)  |  
A23M9DR4MAEEOT  |  simon cherpitel  |  _  |  Reviewer ranking: #2,629,399  |  42%  |  (21 of 50)  |  
A1LFJA7HED1S5T  |  B. Bowman  |  Jersey, United States  |  _  |  94%  |  (1,209 of 1,292)  |  
A2QHDATD7IVOX9  |  Nicholas Dollak  |  _  |  Reviewer ranking: #157,833  |  98%  |  (170 of 174)  |  
A2MSAGJ018SUR9  |  Katie Hancock  |  _  |  Reviewer ranking: #27,276,150  |  0%  |  (0 of 3)  |  
A1192RUBF5WOYN  |  P. S. Whitaker  |  WEST MICHIGAN  |  Reviewer ranking: #24,033,186  |  50%  |  (3 of 6)  |  
AEQWPTS1HIRJX  |  L. B. Rodenberg III  |  Alexandria, Va, USA  |  Reviewer ranking: #21,653,873  |  64%  |  (14 of 22)  |  
A163MS91XDYG17  |  R. Robertson  |  _  |  Reviewer ranking: #23,135,088  |  59%  |  (119 of 202)  |  
A2KGFAELGY58CR  |  Doug Saylor  |  Texas  |  Reviewer ranking: #1,830,570  |  63%  |  (50 of 79)  |  
A3SFAW7GL26PGW  |  Kym M  |  _  |  Reviewer ranking: #16,696,149  |  100%  |  (1 of 1)  |  
A3PERVDBNCQJQV  |  Brian R Yandle  |  High Point, NC  |  Reviewer ranking: #242,866  |  81%  |  (744 of 921)  |  
A1XO956VIJUI5A  |  M. C. Massey  |  _  |  Reviewer ranking: #4,509,136  |  57%  |  (53 of 93)  |  
AURIMF0LBJ6XB  |  James L. King  |  Omaha, Ne  |  Reviewer ranking: #2,076,770  |  88%  |  (29 of 33)  |  
A32Z0G8WC39V0O  |  Sexy Bachelor  |  Singapore  |  Reviewer ranking: #30,255,903  |  47%  |  (714 of 1,535)  |  
A1VCLTAGM5RLND  |  Ronnie Clay  |  Winnsboro, Louisiana  |  Reviewer ranking: #30,235,004  |  33%  |  (2,723 of 8,212)  |  
AM5W70UB0HDXZ  |  Grant  |  Dallas  |  Reviewer ranking: #27,699,323  |  68%  |  (62 of 91)  |  
AQ984X0Y9J6RP  |  Rocky G  |  Canada  |  Reviewer ranking: #30,241,715  |  41%  |  (152 of 368)  |  
AMC537PXPF5EQ  |  Medard G. Ylagan  |  Cebu City,  Philippines  |  Reviewer ranking: #28,184,013  |  100%  |  (9 of 9)  |  
A3O5UC0USMEUTR  |  Kevin Collins  |  San Francisco, CA USA  |  Reviewer ranking: #2,972,688  |  83%  |  (240 of 290)  |  
A1USRSEO79XE9U  |  Pen Name  |  _  |  Reviewer ranking: #9,851,250  |  _  |  _  |  
A1RWE0O714M8PT  |  Barbara Ross  |  _  |  Reviewer ranking: #22,661,315  |  44%  |  (15 of 34)  |  
A2KXGN39KWIPPP  |  P D Finley  |  Seattle, WA United States  |  Reviewer ranking: #1,101,660  |  78%  |  (32 of 41)  |  
A23KY8VOL3TQ0K  |  gil_bi  |  Tel Aviv  |  Reviewer ranking: #28,589,662  |  38%  |  (5 of 13)  |  
A35HE4WZHLP2RD  |  R. Kreutzer  |  _  |  Reviewer ranking: #145,183  |  71%  |  (216 of 305)  |  
A3EZGE04JO83CO  |  Corey Carter  |  Huntsville, AL USA  |  Reviewer ranking: #1,208,759  |  59%  |  (63 of 106)  |  
AJPKSUH8POUHO  |  A. White  |  Philadelphia, Pennsylvania USA  |  Reviewer ranking: #6,709,248  |  83%  |  (20 of 24)  |  
A3KL0RK9D38UVD  |  Amazon Customer  |  Baltimore, MD United States  |  Reviewer ranking: #12,419,763  |  90%  |  (9 of 10)  |  
A25VQP3DCLOM21  |  Laurel Vanblarcum  |  Waxahachie, Texas United States  |  Reviewer ranking: #226,495  |  72%  |  (224 of 313)  |  
A21TI3US1QWCNC  |  Winb47  |  _  |  Reviewer ranking: #30,025,251  |  2%  |  (5 of 235)  |  
A169HP6BTTXXXQ  |  Film Fan  |  Spain  |  Reviewer ranking: #24,514,357  |  57%  |  (63 of 111)  |  
A17SE0QSPNOZTG  |  Amanda  |  _  |  Reviewer ranking: #25,403,698  |  54%  |  (7 of 13)  |  
ABE8YHLYSM15G  |  Luke Killion  |  _  |  _  |  88%  |  (415 of 470)  |  
A3DXB0H2B97K2X  |  Deek2826  |  _  |  Reviewer ranking: #6,574,083  |  100%  |  (1 of 1)  |  
A1MIQB2JQ9M4Z4  |  AnimeWeird  |  _  |  Reviewer ranking: #27,871,151  |  100%  |  (6 of 6)  |  
A15BHBF0L0HV1F  |  Quaestor  |  Philadelphia  |  Reviewer ranking: #313,652  |  57%  |  (59 of 103)  |  
ALNAXN9SFT7BB  |  LoveAmazon  |  Atlanta, GA  |  _  |  79%  |  (849 of 1,079)  |  
A1NVNHJ69MT2IA  |  jmeeks@wrldhstry.com  |  Omaha, Nebraska United States  |  Reviewer ranking: #1,317,096  |  94%  |  (17 of 18)  |  
A1TYECU9ZZYH85  |  LatnCupcake  |  _  |  Reviewer ranking: #1,549,249  |  97%  |  (28 of 29)  |  
A2NL0PELQAYT3N  |  Geoffrey Millar  |  Brunswick Australia  |  Reviewer ranking: #23,536,879  |  95%  |  (19 of 20)  |  
AFBSPXR0RYVVC  |  Stanley R. Stein  |  _  |  Reviewer ranking: #1,631,926  |  75%  |  (45 of 60)  |  
ANBOOQR5NVJPM  |  S. A DUNN  |  Chehalis, WA United States  |  Reviewer ranking: #245,575  |  72%  |  (625 of 871)  |  
A1J6B00Z1D6PS4  |  Livin' La Vida Low-Carb Man  |  Spartanburg, SC  |  _  |  81%  |  (11,802 of 14,598)  |  
A1TJTOSFKZHADJ  |  A. Remington  |  USA  |  Reviewer ranking: #994,565  |  89%  |  (8 of 9)  |  
A4R2FRH4HSWF  |  Alphabeta1  |  _  |  Reviewer ranking: #374,566  |  56%  |  (92 of 165)  |  
A1ELZNLISUR7FI  |  J. Flynn  |  Hampden, MA USA  |  Reviewer ranking: #21,157,784  |  92%  |  (89 of 97)  |  
A32N48AOUNBKE0  |  Joanne E. Wachowiak  |  _  |  Reviewer ranking: #27,071,352  |  60%  |  (3 of 5)  |  
A2K9C9NZDMH3W2  |  Horizon  |  Planet Earth  |  Reviewer ranking: #1,476,357  |  59%  |  (78 of 133)  |  
AVCYSGGW13MWU  |  LeAnne M Pruitt  |  Muskogee, OK ; USA  |  Reviewer ranking: #30,174,173  |  48%  |  (75 of 156)  |  
A3SMNIL7MANHDR  |  P.J. Le Faucheur  |  Canada (ex- U.K. resident)  |  Reviewer ranking: #1,460,610  |  92%  |  (718 of 784)  |  
A1NHUUMD625VL9  |  mother L  |  PA  |  Reviewer ranking: #2,374,943  |  64%  |  (21 of 33)  |  
A2GS9QLC3GBI6Q  |  A. Mcmillan  |  _  |  Reviewer ranking: #26,029,424  |  70%  |  (7 of 10)  |  
A3DLKZPCQL8QSL  |  blue  |  Anaheim, CA  |  Reviewer ranking: #4,029,432  |  75%  |  (3 of 4)  |  
APPY6H9J1CHMR  |  kathrynannabelle  |  _  |  Reviewer ranking: #1,270,670  |  88%  |  (129 of 147)  |  
A25FX5SH169PWQ  |  Crissy Crosses On Etsy  |  Cristin Elizabeth Taylor  |  Reviewer ranking: #30,152,392  |  36%  |  (43 of 118)  |  
AOJJ9DMY3OL7J  |  Kevin T. Fitzgibbon  |  _  |  Reviewer ranking: #30,178,197  |  13%  |  (20 of 152)  |  
A2A0ZT12G34QB1  |  Toomuchtimeonmyhands  |  hellay, CA  |  Reviewer ranking: #5,497,061  |  89%  |  (1,247 of 1,409)  |  
A2VPBADIU3BXP2  |  a Traveler  |  Tokyo Japan  |  Reviewer ranking: #8,775,225  |  97%  |  (140 of 144)  |  
A1OW8Y0RGA5VOC  |  Mira87  |  Iowa, USA  |  _  |  93%  |  (773 of 832)  |  
A3FFT7ZOJZFCMS  |  Phantom Lady  |  _  |  Reviewer ranking: #22,598,974  |  40%  |  (4 of 10)  |  
A2EXZ4N9INMT6O  |  William J. Thor  |  Vero Beach  |  Reviewer ranking: #10,270,490  |  88%  |  (90 of 102)  |  
A1OCIMFZWOAMWM  |  e  |  us  |  Reviewer ranking: #28,208,966  |  25%  |  (1 of 4)  |  
A207U6ZH5IHHZF  |  Jennifer Scicluna  |  _  |  Reviewer ranking: #25,594,408  |  43%  |  (3 of 7)  |  
A1DYXA74656UD0  |  renae  |  _  |  Reviewer ranking: #259,362  |  84%  |  (32 of 38)  |  
A325RBHDJ3XFWD  |  JCat  |  New York, NY United States  |  _  |  86%  |  (429 of 500)  |  
A2OMUW894VBUAN  |  John R. Orcutt  |  Jefferson City, Missouri United States  |  _  |  84%  |  (386 of 461)  |  
A33QR2ZMG5RJ4W  |  Darryl Barth  |  ab canada  |  Reviewer ranking: #26,343,916  |  38%  |  (6 of 16)  |  
